Id_tiempo,Año,Mes,Dia,ILE
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160404,2016,4,4,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160405,2016,4,5,1
ile20160407,2016,4,7,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160401,2016,4,1,1
ile20160407,2016,4,7,1
ile20160502,2016,5,2,1
ile20160810,2016,8,10,1
ile20160812,2016,8,12,1
ile20160815,2016,8,15,1
ile20160822,2016,8,22,1
ile20160823,2016,8,23,1
ile20160830,2016,8,30,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160107,2016,1,7,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160111,2016,1,11,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160121,2016,1,21,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160105,2016,1,5,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160106,2016,1,6,1
ile20160107,2016,1,7,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160108,2016,1,8,1
ile20160111,2016,1,11,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160112,2016,1,12,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160113,2016,1,13,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160114,2016,1,14,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160115,2016,1,15,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160118,2016,1,18,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160119,2016,1,19,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160120,2016,1,20,1
ile20160121,2016,1,21,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160122,2016,1,22,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160125,2016,1,25,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160126,2016,1,26,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160127,2016,1,27,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160128,2016,1,28,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160129,2016,1,29,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160202,2016,2,2,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160203,2016,2,3,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160204,2016,2,4,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160205,2016,2,5,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160208,2016,2,8,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160209,2016,2,9,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160210,2016,2,10,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160211,2016,2,11,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160215,2016,2,15,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160216,2016,2,16,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160217,2016,2,17,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160218,2016,2,18,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160219,2016,2,19,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160222,2016,2,22,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
ile20160223,2016,2,23,1
